# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 04 2024 at 22:05:31+0200
# parameter filename: "TOV_pert_110_subgrid_2_dx_2-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_110_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.05.29-1125
# Run ID: run-TOV_pert_110_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.05.29-1125
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
94720 92.5 2409.82920247804 2426.58216236969 140.363040924072 138.18406701088 123.344867229462 0 17.020459651947 555 320410.89076148 320410.89076148 44275680 44275680 157313.650337767 157313.650337767 21738240 21738240 908.088040310345 1228015.37785563 16660.95346587 1211354.42438976 15458 20898788 283748 20615040 0 0 0 0 138.936713218689 1717531669.99325 118481
95232 93 2410.65950324843 2426.50007893705 141.062129974365 138.883156061172 123.990723133087 0 17.1160819530487 558 320521.287551911 320521.287551911 44515008 44515008 157367.852372057 157367.852372057 21855744 21855744 908.888186208699 1224577.10687627 16696.3392443326 1207880.76763193 15556 20914094 285230 20628864 0 0 0 0 139.628099918365 1717531670.69234 119120
95744 93.5 2411.52860126413 2426.42086862996 141.75849199295 139.579518079758 124.631893873215 0 17.1288819313049 561 320636.842824079 320636.842824079 44754336 44754336 157424.587090523 157424.587090523 21973248 21973248 909.579350848946 1221219.46540559 16726.6726291596 1204492.79277643 15582 20915544 286680 20628864 0 0 0 0 140.317503213882 1717531671.3887 119759
96256 94 2411.58917465494 2426.34184346881 142.501381874084 140.322407960892 125.274724721909 0 17.3178188800812 564 320644.89666212 320644.89666212 44993664 44993664 157428.541321474 157428.541321474 22090752 22090752 910.333320125269 1220833.02722163 16715.9535048637 1204117.07371676 15764 21342113 288161 21053952 0 0 0 0 141.052758216858 1717531672.13159 120398
96768 94.5 2411.39973771569 2426.25646252321 143.258859872818 141.079885959625 125.930588960648 0 17.3305592536926 567 320619.709126678 320619.709126678 45232992 45232992 157416.17487808 157416.17487808 22208256 22208256 910.996837480928 1231706.90879548 16700.9738863641 1215005.93490911 15790 21343559 289607 21053952 0 0 0 0 141.803182601929 1717531672.88907 121037
97280 95 2412.28215444139 2426.18591126628 143.953433990479 141.774460077286 126.573042392731 0 17.4222984313965 570 320737.035254527 320737.035254527 45472320 45472320 157473.779041934 157473.779041934 22325760 22325760 911.832159296896 1228397.29357805 16736.6769824504 1211660.61659559 15888 21358867 291091 21067776 0 0 0 0 142.490014314651 1717531673.58364 121676
97792 95.5 2413.25159121035 2426.11894999579 144.642362833023 142.46338891983 127.209830760956 0 17.4348242282867 573 320865.931567329 320865.931567329 45711648 45711648 157537.063874212 157537.063874212 22443264 22443264 912.661450111033 1225301.63212641 16769.4514366285 1208532.18068978 15914 21360318 292542 21067776 0 0 0 0 143.171674489975 1717531674.27257 122315
98304 96 2412.89711926092 2426.04852764092 145.409282922745 143.230309009552 127.87131357193 0 17.6286540031433 576 320818.800976932 320818.800976932 45950976 45950976 157513.923945353 157513.923945353 22560768 22560768 913.104572124023 1224523.17998847 16753.707006926 1207769.47298154 16096 21786889 294025 21492864 0 0 0 0 143.919964075089 1717531675.03949 122954
98816 96.5 2411.50742783805 2425.95851524799 146.238244056702 144.059270143509 128.599668264389 0 17.6408607959747 579 320634.027605347 320634.027605347 46190304 46190304 157423.204889268 157423.204889268 22678272 22678272 913.792598097669 1235254.60652531 16739.9002888139 1218514.7062365 16122 21788339 295475 21492864 0 0 0 0 144.75256729126 1717531675.86845 123593
99328 97 2412.48593257583 2425.89238954249 146.925931930542 144.746958017349 129.233247756958 0 17.7341446876526 582 320764.129595283 320764.129595283 46429632 46429632 157487.08167855 157487.08167855 22795776 22795776 914.502279092141 1231854.06952217 16772.8648230251 1215081.20469915 16220 21803646 296958 21506688 0 0 0 0 145.432075500488 1717531676.55614 124232
99840 97.5 2413.46090470862 2425.82960969567 147.613275051117 145.434301137924 129.868762254715 0 17.7468030452728 585 320893.761890058 320893.761890058 46668960 46668960 157550.727859379 157550.727859379 22913280 22913280 915.325215538933 1228824.04550557 16804.9697064923 1212019.07579908 16246 21805092 298404 21506688 0 0 0 0 146.112131357193 1717531677.24348 124871
100352 98 2413.39798768711 2425.76537888201 148.362902879715 146.183928966522 130.518485069275 0 17.9402918815613 588 320885.396442878 320885.396442878 46908288 46908288 157546.620636214 157546.620636214 23030784 23030784 916.02876449332 1228419.28679653 16794.6639214344 1211624.62287509 16428 22231672 299896 21931776 0 0 0 0 146.854166269302 1717531677.99311 125510
100864 98.5 2413.25253687683 2425.69660598493 149.117594957352 146.938621044159 131.167746067047 0 17.9521446228027 591 320866.057303144 320866.057303144 47147616 47147616 157537.12560732 157537.12560732 23148288 23148288 916.442255337609 1238614.15969963 16777.9128303787 1221836.24686926 16454 22233149 301373 21931776 0 0 0 0 147.601609230042 1717531678.7478 126149
101376 99 2413.67114625006 2425.63675577165 149.837862968445 147.658889055252 131.827526569366 0 18.057177066803 594 320921.715605407 320921.715605407 47386944 47386944 157564.452427204 157564.452427204 23265792 23265792 916.806862133067 1234826.1302403 16805.5717168886 1218020.55852341 16552 22248479 302879 21945600 0 0 0 0 148.313623905182 1717531679.46807 126788
101888 99.5 2414.33664633559 2425.57882026678 150.542707920074 148.363734006882 132.474393606186 0 18.0706226825714 597 321010.20049678 321010.20049678 47626272 47626272 157607.896272787 157607.896272787 23383296 23383296 917.296418031652 1231423.23149079 16832.8929149863 1214590.33857581 16578 22249953 304353 21945600 0 0 0 0 149.011566400528 1717531680.17291 127427
102400 100 2414.31934509865 2425.52196549444 151.289322853088 149.110348939896 133.12012219429 0 18.2632555961609 600 321007.900124317 321007.900124317 47865600 47865600 157606.76684804 157606.76684804 23500800 23500800 917.927008083533 1230946.22707961 16823.0295729596 1214123.19750665 16760 22676558 305870 22370688 0 0 0 0 149.750688552856 1717531680.91953 128066
102912 100.5 2414.22399877809 2425.46133394489 152.040792942047 149.861819028854 133.766243934631 0 18.2767777442932 603 320995.222877536 320995.222877536 48104928 48104928 157600.542640234 157600.542640234 23618304 23618304 918.326356135514 1240951.88290542 16807.4188794131 1224144.46402601 16786 22678050 307362 22370688 0 0 0 0 150.494757652283 1717531681.671 128705
103424 101 2414.90407152066 2425.41006767847 152.743960857391 150.564986944199 134.416048288345 0 18.3729047775269 606 321085.645349387 321085.645349387 48344256 48344256 157644.937788869 157644.937788869 23735808 23735808 919.035374953054 1237705.65330565 16842.5617940444 1220863.09151161 16884 22693410 308898 22384512 0 0 0 0 151.190129518509 1717531682.37417 129344
103936 101.5 2415.41003170578 2425.35891725137 153.457636833191 151.278662919998 135.073063373566 0 18.3868894577026 609 321152.9178156 321152.9178156 48583584 48583584 157677.966869753 157677.966869753 23853312 23853312 919.575318792553 1234442.34645097 16871.9715298917 1217570.37492108 16910 22694910 310398 22384512 0 0 0 0 151.896386384964 1717531683.08784 129983
104448 102 2415.27395496448 2425.30887713221 154.211416959763 152.03244304657 135.724821567535 0 18.5789008140564 612 321134.825052077 321134.825052077 48822912 48822912 157669.083780081 157669.083780081 23970816 23970816 920.126158392149 1233882.3085613 16862.1097279527 1217020.19883335 17092 23121528 311928 22809600 0 0 0 0 152.641398429871 1717531683.84162 130622
104960 102.5 2414.97651204371 2425.25358973696 154.975491046906 152.796517133713 136.386492013931 0 18.5912339687347 615 321095.277041331 321095.277041331 49062240 49062240 157649.666706213 157649.666706213 24088320 24088320 920.652046387339 1243897.47715751 16849.158980772 1227048.31817674 17118 23123021 313421 22809600 0 0 0 0 153.398608446121 1717531684.6057 131261
105472 103 2415.71188376554 2425.20843248503 155.67409992218 153.495126008987 137.033849954605 0 18.684291601181 618 321193.052065466 321193.052065466 49301568 49301568 157697.671772214 157697.671772214 24205824 24205824 921.446870609453 1240837.81281013 16885.1276430037 1223952.68516713 17216 23138371 314947 22823424 0 0 0 0 154.089553356171 1717531685.30431 131900
105984 103.5 2416.51805679552 2425.16525518722 156.367765903473 154.18879199028 137.672174453735 0 18.6978912353516 621 321300.240831532 321300.240831532 49540896 49540896 157750.298747611 157750.298747611 24323328 24323328 922.035552945397 1237706.60383814 16914.8433121349 1220791.760526 17242 23139871 316447 22823424 0 0 0 0 154.776106119156 1717531685.99797 132539
106496 104 2416.53528331978 2425.12395321934 157.111534833908 154.932560920715 138.312385082245 0 18.8895332813263 624 321302.531270198 321302.531270198 49780224 49780224 157751.423295115 157751.423295115 24440832 24440832 922.48852895412 1237036.95684123 16903.4772422027 1220133.47959903 17424 23566488 317976 23248512 0 0 0 0 155.511731147766 1717531686.74174 133178
107008 104.5 2416.38906646899 2425.07789998284 157.865823030472 155.686849117279 138.966759681702 0 18.9014325141907 627 321283.090277717 321283.090277717 50019552 50019552 157741.878259095 157741.878259095 24558336 24558336 923.11453102438 1247034.02306621 16893.0594129564 1230140.96365325 17450 23567986 319474 23248512 0 0 0 0 156.257127046585 1717531687.49603 133817
107520 105 2417.18761459347 2425.04118108383 158.559056997299 156.380083084106 139.6088950634 0 18.9944236278534 630 321389.265236348 321389.265236348 50258880 50258880 157794.007480662 157794.007480662 24675840 24675840 923.89711819195 1244026.09762552 16928.6152339489 1227097.48239157 17548 23583342 321006 23262336 0 0 0 0 156.942986965179 1717531688.18926 134456
108032 105.5 2417.74013028259 2425.00446077909 159.267817020416 157.088843107224 140.262337446213 0 19.0077238082886 633 321462.727722373 321462.727722373 50498208 50498208 157830.075704848 157830.075704848 24793344 24793344 924.470226147206 1240938.11513243 16957.6357566608 1223980.47937577 17574 23584838 322502 23262336 0 0 0 0 157.644495248795 1717531688.89802 135095
108544 106 2417.22000254881 2424.96683972841 160.046275854111 157.867301940918 140.934153318405 0 19.2093017101288 636 321393.57153889 321393.57153889 50737536 50737536 157796.121766387 157796.121766387 24910848 24910848 924.753384506674 1240062.00544826 16943.8532740155 1223118.15217425 17756 24011461 324037 23687424 0 0 0 0 158.414954900742 1717531689.67648 135734
109056 106.5 2417.11204706842 2424.92535373502 160.798017024994 158.619043111801 141.579122304916 0 19.2211744785309 639 321379.217778217 321379.217778217 50976864 50976864 157789.074432627 157789.074432627 25028352 25028352 925.027180747692 1249434.1297845 16927.0400165181 1232507.08976798 17782 24012953 325529 23687424 0 0 0 0 159.15961766243 1717531690.42822 136373
109568 107 2417.31969632104 2424.88904836137 161.529017925262 159.35004401207 142.253070116043 0 19.3178780078888 642 321406.826822845 321406.826822845 51216192 51216192 157802.629775837 157802.629775837 25145856 25145856 925.505722290212 1246084.61476078 16956.5721610675 1229128.04259971 17880 24028306 327058 23701248 0 0 0 0 159.881521224976 1717531691.15922 137012
110080 107.5 2417.90944248245 2424.85452236985 162.234596014023 160.05562210083 142.904934406281 0 19.3319647312164 645 321485.239472467 321485.239472467 51455520 51455520 157841.128405254 157841.128405254 25263360 25263360 926.141407091655 1243146.07713439 16986.5881081169 1226159.48902627 17906 24029807 328559 23701248 0 0 0 0 160.580076217651 1717531691.8648 137651
110592 108 2417.85282746932 2424.8219920341 162.982805967331 160.803832054138 143.554623842239 0 19.5201654434204 648 321477.711940321 321477.711940321 51694848 51694848 157837.432577197 157837.432577197 25380864 25380864 926.797982645283 1242791.52030474 16979.6637624657 1225811.85654228 18088 24456425 330089 24126336 0 0 0 0 161.320463418961 1717531692.61301 138290
111104 108.5 2417.79678325463 2424.7857270056 163.731012821198 161.552038908005 144.200758218765 0 19.5324964523315 651 321470.260301535 321470.260301535 51934176 51934176 157833.774010862 157833.774010862 25498368 25498368 927.279258189733 1252298.47218449 16967.1111178823 1235331.36106661 18114 24457922 331586 24126336 0 0 0 0 162.061583280563 1717531693.36122 138929
111616 109 2418.40545555525 2424.756157912 164.434644937515 162.255671024323 144.850004673004 0 19.6295564174652 654 321551.189370626 321551.189370626 52173504 52173504 157873.508138647 157873.508138647 25615872 25615872 927.86999171637 1249164.27718774 16998.6783266714 1232165.59886107 18212 24473279 333119 24140160 0 0 0 0 162.757687807083 1717531694.06485 139568
112128 109.5 2419.03961650358 2424.72815332673 165.136205911636 162.957231998444 145.494705677032 0 19.6438019275665 657 321635.507410316 321635.507410316 52412832 52412832 157914.906165354 157914.906165354 25733376 25733376 928.340492437325 1246063.7277025 17025.2269941611 1229038.50070834 18238 24474775 334615 24140160 0 0 0 0 163.451821088791 1717531694.76641 140207
112640 110 2418.94928570587 2424.70196221878 165.886415958405 163.707442045212 146.132495641708 0 19.851532459259 660 321623.497027452 321623.497027452 52652160 52652160 157909.009370879 157909.009370879 25850880 25850880 928.322059925522 1244823.79222803 17006.3458095485 1227817.44641848 18420 24901396 336148 24565248 0 0 0 0 164.194344520569 1717531695.51662 140846
113152 110.5 2418.93123335169 2424.67235484659 166.631767988205 164.452794075012 146.77051949501 0 19.8634872436523 663 321621.09678644 321621.09678644 52891488 52891488 157907.830913198 157907.830913198 25968384 25968384 928.541828894549 1253832.60818336 16989.5160475748 1236843.09213579 18446 24902895 337647 24565248 0 0 0 0 164.932689428329 1717531696.26198 141485
113664 111 2419.72866551674 2424.64967591922 167.32145690918 165.142482995987 147.407812356949 0 19.9566144943237 666 321727.123367105 321727.123367105 53130816 53130816 157959.887284933 157959.887284933 26085888 26085888 929.212126462661 1250871.12681287 17022.047325939 1233849.07948693 18544 24918249 339177 24579072 0 0 0 0 165.614801645279 1717531696.95166 142124
114176 111.5 2420.28711315174 2424.6282451268 168.027065992355 165.848092079163 148.059043645859 0 19.9707634449005 669 321801.374564655 321801.374564655 53370144 53370144 157996.342746545 157996.342746545 26203392 26203392 929.786619717873 1247971.91066707 17050.2112874355 1230921.69937963 18570 24919743 340671 24579072 0 0 0 0 166.313267469406 1717531697.65727 142763
114688 112 2420.3502327992 2424.60937156116 168.766434907913 166.58746099472 148.699720859528 0 20.1740491390228 672 321809.766952982 321809.766952982 53609472 53609472 158000.463197132 158000.463197132 26320896 26320896 930.39647423002 1247594.24685249 17042.9996249194 1230551.24722757 18752 25346362 342202 25004160 0 0 0 0 167.034717321396 1717531698.39664 143402
115200 112.5 2420.11782643601 2424.5852640091 169.526197910309 167.347223997116 149.342545032501 0 20.185879945755 675 321778.866202931 321778.866202931 53848800 53848800 157985.291709742 157985.291709742 26438400 26438400 930.158684042889 1255849.97688254 17017.7322251545 1238832.24465739 18778 25347853 343693 25004160 0 0 0 0 167.797511577606 1717531699.1564 144041
115712 113 2420.57598029595 2424.56608708846 170.238147974014 168.059174060822 150.001641988754 0 20.2795789241791 678 321839.782340149 321839.782340149 54088128 54088128 158015.199993719 158015.199993719 26555904 26555904 930.7930931219 1252902.25587697 17049.3859093713 1235852.8699676 18876 25363209 345225 25017984 0 0 0 0 168.501816987991 1717531699.86836 144680
116224 113.5 2421.06897496165 2424.54863620879 170.94739985466 168.768425941467 150.65679359436 0 20.2929103374481 681 321905.330910901 321905.330910901 54327456 54327456 158047.382685497 158047.382685497 26673408 26673408 931.366946732172 1250060.67707439 17077.1141854922 1232983.56288889 18902 25364702 346718 25017984 0 0 0 0 169.203876256943 1717531700.57761 145319
116736 114 2420.53111434192 2424.5305759881 171.728539943695 169.549566030502 151.332804918289 0 20.5002162456512 684 321833.816962901 321833.816962901 54566784 54566784 158012.27114424 158012.27114424 26790912 26790912 931.665369074967 1249284.66506654 17064.6951221153 1232219.96994442 19084 25791323 348251 25443072 0 0 0 0 169.976582050323 1717531701.35875 145958
117248 114.5 2419.90862834572 2424.50560505289 172.515983819962 170.337009906769 152.003937721252 0 20.5143330097198 687 321751.051224847 321751.051224847 54806112 54806112 157971.635258409 157971.635258409 26908416 26908416 931.452664841778 1257436.86787167 17040.2795663567 1240396.58830531 19110 25792817 349745 25443072 0 0 0 0 170.756812810898 1717531702.14619 146597
117760 115 2420.47771807701 2424.48744651646 173.219589948654 171.040616035461 152.656449556351 0 20.6079149246216 690 321826.717395519 321826.717395519 55045440 55045440 158008.785436067 158008.785436067 27025920 27025920 932.15334011795 1254639.49123532 17072.8786217596 1237566.61261356 19208 25808174 351278 25456896 0 0 0 0 171.45272564888 1717531702.8498 147236
118272 115.5 2420.94725256236 2424.47019856851 173.929927825928 171.750953912735 153.309825181961 0 20.6224007606506 693 321889.146700691 321889.146700691 55284768 55284768 158039.436647271 158039.436647271 27143424 27143424 932.585076419423 1251664.71989177 17097.8295349639 1234566.8903568 19234 25809666 352770 25456896 0 0 0 0 172.155652761459 1717531703.56013 147875
118784 116 2420.84048571841 2424.45473657225 174.681046009064 172.502072095871 153.95601606369 0 20.821745634079 696 321874.950981119 321874.950981119 55524096 55524096 158032.466907698 158032.466907698 27260928 27260928 932.88164364346 1250904.82707781 17085.4276656447 1233819.39941217 19416 26236285 354301 25881984 0 0 0 0 172.897919893265 1717531704.31125 148514
119296 116.5 2420.51144874548 2424.43403762078 175.44813990593 173.269165992737 154.615308046341 0 20.8351707458496 699 321831.202225199 321831.202225199 55763424 55763424 158010.987374105 158010.987374105 27378432 27378432 933.046459118488 1259433.3874933 17068.250845424 1242365.13664787 19442 26237773 355789 25881984 0 0 0 0 173.657973527908 1717531705.07835 149153
119808 117 2421.24680719679 2424.41982202797 176.138934850693 173.9599609375 155.254811763763 0 20.9308359622955 702 321928.975484885 321928.975484885 56002752 56002752 158058.991573806 158058.991573806 27495936 27495936 933.723667440191 1256662.00542676 17099.8800626447 1239562.12536412 19540 26253130 357322 25895808 0 0 0 0 174.340579986572 1717531705.76914 149792
120320 117.5 2421.71366999821 2424.40619202992 176.848673820496 174.669699907303 155.906065702438 0 20.9448997974396 705 321991.049562962 321991.049562962 56242080 56242080 158089.468377483 158089.468377483 27613440 27613440 934.076591116325 1253636.26402209 17123.2254348875 1236513.0385872 19566 26254626 358818 25895808 0 0 0 0 175.043007135391 1717531706.47888 150431
120832 118 2421.7333064006 2424.39483480545 177.590526819229 175.411552906036 156.548680305481 0 21.1338031291962 708 321993.660419024 321993.660419024 56481408 56481408 158090.750241831 158090.750241831 27730944 27730944 934.613793858385 1253217.01129084 17115.6081651243 1236101.40312571 19748 26681246 360350 26320896 0 0 0 0 175.777390956879 1717531707.22073 151070
121344 118.5 2420.65736613919 2424.37337070105 178.412093877792 176.2331199646 157.268339395523 0 21.1460363864899 711 321850.603401867 321850.603401867 56720736 56720736 158020.512861566 158020.512861566 27848448 27848448 935.027883367578 1261957.99437491 17103.5849050961 1244854.40946981 19774 26682744 361848 26320896 0 0 0 0 176.591706037521 1717531708.0423 151709
121856 119 2421.31541601084 2424.36004031701 179.107595920563 176.92862200737 157.912626504898 0 21.2390263080597 714 321938.097712801 321938.097712801 56960064 56960064 158063.470357188 158063.470357188 27965952 27965952 935.693730482228 1259225.87933883 17134.9150299593 1242090.96430887 19872 26698098 363378 26334720 0 0 0 0 177.279587984085 1717531708.7378 152348
122368 119.5 2421.87262221343 2424.34730339229 179.810116052628 177.631142139435 158.559631109238 0 21.2542202472687 717 322012.183849498 322012.183849498 57199392 57199392 158099.844778093 158099.844778093 28083456 28083456 936.166871155953 1256412.73933869 17160.0789803825 1239252.6603583 19898 26699594 364874 26334720 0 0 0 0 177.973721981049 1717531709.44032 152987
122880 120 2421.74324474103 2424.33647670918 180.562871932983 178.383898019791 159.208412647247 0 21.4492499828339 720 321994.981820767 321994.981820767 57438720 57438720 158091.399016694 158091.399016694 28200960 28200960 936.478874618842 1255708.26407725 17148.7835444566 1238559.48053279 20080 27126217 366409 26759808 0 0 0 0 178.719890117645 1717531710.19308 153626
123392 120.5 2421.23636571094 2424.32056111815 181.343637943268 179.164664030075 159.884554862976 0 21.4613301753998 723 321927.587184926 321927.587184926 57678048 57678048 158058.30995361 158058.30995361 28318464 28318464 936.759502947351 1264149.9125801 17134.4692885639 1247015.44329154 20106 27127709 367901 26759808 0 0 0 0 179.49324297905 1717531710.97385 154265
123904 121 2421.14900996789 2424.30644269281 182.093550920486 179.914577007294 160.580159902573 0 21.5601589679718 726 321915.97236533 321915.97236533 57917376 57917376 158052.607370704 158052.607370704 28435968 28435968 937.276693535194 1261271.08355005 17162.6127974224 1244108.47075262 20204 27143063 369431 26773632 0 0 0 0 180.234831809998 1717531711.72376 154904
124416 121.5 2421.56092720232 2424.29296505984 182.806268930435 180.627295017242 161.233837604523 0 21.5760354995728 729 321970.74088082 321970.74088082 58156704 58156704 158079.497327767 158079.497327767 28553472 28553472 937.585555120291 1258288.25642822 17184.2011871288 1241104.05524109 20230 27144550 370918 26773632 0 0 0 0 180.939812421799 1717531712.43648 155543
124928 122 2421.63006673945 2424.28194879645 183.544412851334 181.365438938141 161.868486642838 0 21.7677416801453 732 321979.933673678 321979.933673678 58396032 58396032 158084.010756751 158084.010756751 28670976 28670976 937.906865176144 1257612.88065814 17173.1531293964 1240439.72752874 20412 27571170 372450 27198720 0 0 0 0 181.67062830925 1717531713.17462 156182
125440 122.5 2421.4411600434 2424.26710752848 184.301920890808 182.122946977615 162.522695541382 0 21.7814071178436 735 321954.816639371 321954.816639371 58635360 58635360 158071.678927633 158071.678927633 28788480 28788480 938.233553864132 1265997.78264043 17159.9767211117 1248837.80591932 20438 27572664 373944 27198720 0 0 0 0 182.420783281326 1717531713.93213 156821
125952 123 2421.93268014466 2424.25691151341 185.008167982101 182.829194068909 163.176541566849 0 21.8732163906097 738 322020.169152034 322020.169152034 58874688 58874688 158103.765359843 158103.765359843 28905984 28905984 938.821488154472 1263267.08214152 17189.3285851491 1246077.75355637 20536 27588020 375476 27212544 0 0 0 0 183.119534492493 1717531714.63838 157460
126464 123.5 2422.64728553403 2424.24815110524 185.697227954865 183.518254041672 163.811641216278 0 21.8878746032715 741 322115.183084604 322115.183084604 59114016 59114016 158150.414799661 158150.414799661 29023488 29023488 939.339678006176 1260615.00336006 17214.7543723717 1243400.24898769 20562 27589512 376968 27212544 0 0 0 0 183.801231145859 1717531715.32744 158099
126976 124 2422.50585992336 2424.24094805583 186.450973987579 184.272000074387 164.456900596619 0 22.0871908664703 744 322096.37913541 322096.37913541 59353344 59353344 158141.182535797 158141.182535797 29140992 29140992 939.43489378788 1259652.4758068 17199.9516995099 1242452.52410729 20744 28016133 378501 27637632 0 0 0 0 184.547420024872 1717531716.08118 158738
127488 124.5 2422.23446420344 2424.22993648649 187.214735984802 185.035762071609 165.117343664169 0 22.0996294021606 747 322060.294360489 322060.294360489 59592672 59592672 158123.4658232 158123.4658232 29258496 29258496 939.748894289677 1267905.85031336 17186.6885689217 1250719.16174444 20770 28017627 379995 27637632 0 0 0 0 185.303997039795 1717531716.84494 159377
128000 125 2422.73438218692 2424.22312401725 187.919517040253 185.74054312706 165.77089548111 0 22.1934847831726 750 322126.763455572 322126.763455572 59832000 59832000 158156.100469162 158156.100469162 29376000 29376000 940.374548564269 1265276.61891588 17216.2858524525 1248060.33306343 20868 28032979 381523 27651456 0 0 0 0 186.000774860382 1717531717.54972 160016
128512 125.5 2423.41011453596 2424.21758438393 188.610481023788 186.431507110596 166.406193971634 0 22.2065272331238 753 322216.608828701 322216.608828701 60071328 60071328 158200.212276907 158200.212276907 29493504 29493504 940.809310874631 1262560.73586834 17240.1392172984 1245320.59665104 20894 28034475 383019 27651456 0 0 0 0 186.684513568878 1717531718.24069 160655
129024 126 2421.52375840698 2424.20554006576 189.499043941498 187.320070028305 167.182757377625 0 22.4101791381836 756 321965.798917792 321965.798917792 60310656 60310656 158077.070948808 158077.070948808 29611008 29611008 940.747912512744 1261403.99386923 17222.802678211 1244181.19119102 21076 28461099 384555 28076544 0 0 0 0 187.563184022903 1717531719.12925 161294
129536 126.5 2420.48341090735 2424.18667439125 190.323209047318 188.144235134125 167.903358459473 0 22.4221966266632 759 321827.474314241 321827.474314241 60549984 60549984 158009.157064032 158009.157064032 29728512 29728512 941.041061684795 1269517.06874582 17209.7043416153 1252307.3644042 21102 28462595 386051 28076544 0 0 0 0 188.379908084869 1717531719.95342 161933
130048 127 2420.80535512345 2424.17275310102 191.041741847992 188.862767934799 168.568216323853 0 22.515588760376 762 321870.280017214 321870.280017214 60789312 60789312 158030.173582459 158030.173582459 29846016 29846016 941.552315735753 1266784.10868026 17237.0374013596 1249547.0712789 21200 28477950 387582 28090368 0 0 0 0 189.090727567673 1717531720.67195 162572
130560 127.5 2421.18663079767 2424.15896816807 191.755437850952 189.576463937759 169.229691505432 0 22.5280404090881 765 321920.974430858 321920.974430858 61028640 61028640 158055.063258472 158055.063258472 29963520 29963520 942.121946792706 1264296.97658671 17263.1349938529 1247033.84159285 21226 28479446 389078 28090368 0 0 0 0 189.797194480896 1717531721.38564 163211
131072 128 2420.99457386443 2424.14652509171 192.513972997665 190.334999084473 169.887899160385 0 22.7195651531219 768 321895.438541015 321895.438541015 61267968 61267968 158042.52578187 158042.52578187 30081024 30081024 942.540900085892 1263799.50872808 17254.6506657616 1246544.85806232 21408 28906065 390609 28515456 0 0 0 0 190.537737131119 1717531722.14418 163850
131584 128.5 2420.7483934331 2424.13026369857 193.276901006699 191.097927093506 170.54749083519 0 22.7316851615906 771 321862.706390865 321862.706390865 61507296 61507296 158026.455123313 158026.455123313 30198528 30198528 942.831329026848 1271803.74597821 17241.6704631973 1254562.07551501 21434 28907560 392104 28515456 0 0 0 0 191.303692340851 1717531722.90711 164489
132096 129 2421.13004551625 2424.11830178133 193.990231990814 191.811258077621 171.207524061203 0 22.8242518901825 774 321913.45085184 321913.45085184 61746624 61746624 158051.369371301 158051.369371301 30316032 30316032 943.34703611182 1269123.54270318 17268.8427212223 1251854.69998196 21532 28922917 393637 28529280 0 0 0 0 192.00918674469 1717531723.62044 165128
132608 129.5 2421.72927648682 2424.10732118322 194.686040878296 192.507066965103 171.850703239441 0 22.8376107215881 777 321993.124601688 321993.124601688 61985952 61985952 158090.48716906 158090.48716906 30433536 30433536 943.887948620705 1266641.9239094 17294.0731705249 1249347.85073887 21558 28924408 395128 28529280 0 0 0 0 192.697381258011 1717531724.31625 165767
133120 130 2421.65706617738 2424.09776180818 195.435073852539 193.256099939346 172.494704723358 0 23.0319693088531 780 321983.523518945 321983.523518945 62225280 62225280 158085.773280059 158085.773280059 30551040 30551040 944.099891245878 1265880.93837864 17281.6748399966 1248599.26353865 21740 29351022 396654 28954368 0 0 0 0 193.438888072968 1717531725.06528 166406
133632 130.5 2421.4640421575 2424.08510872181 196.193830966949 194.014857053757 173.151470661163 0 23.0446631908417 783 321957.859045262 321957.859045262 62464608 62464608 158073.172672042 158073.172672042 30668544 30668544 944.434498515127 1273841.16082194 17269.8887926023 1256571.27202934 21766 29352521 398153 28954368 0 0 0 0 194.190448760986 1717531725.82404 167045
134144 131 2421.947429509 2424.07638431976 196.898311853409 194.719337940216 173.800466060638 0 23.1409304141998 786 322022.130227516 322022.130227516 62703936 62703936 158104.728198347 158104.728198347 30786048 30786048 944.850017434565 1271072.30100174 17295.1193623882 1253777.18163935 21864 29367878 399686 28968192 0 0 0 0 194.886576414108 1717531726.52852 167684
