# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 05 2024 at 14:17:05+0200
# parameter filename: "TOV_pert_110_subgrid_2_dx_0-5.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_110_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.05-12.17.01-8067
# Run ID: run-TOV_pert_110_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.05-12.17.01-8067
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
517120 126.25 82.003968206116 81.9531760735146 5545.64346599579 5542.41471409798 5369.30504155159 0 176.423325061798 3030 445683.184572379 445683.184572379 2470161040 2470161040 365056.883032126 365056.883032126 2023296640 2023296640 475.835032917356 2962917.34854042 8932.46610864692 2953984.88243177 83948 522492235 1575355 520916880 0 0 0 0 5537.14398217201 1717595367.94683 645656
517632 126.375 82.0064812791604 81.9535895605585 5550.96099090576 5547.73223900795 5374.46007061005 0 176.519907236099 3033 445696.842867484 445696.842867484 2472606744 2472606744 365068.070473813 365068.070473813 2025299904 2025299904 475.74822759742 2960288.23036502 8933.19421427558 2951355.03615074 83974 522493817 1576937 520916880 0 0 0 0 5542.45359492302 1717595373.26435 646295
518144 126.5 82.0082325806465 81.9540294930926 5556.32977199554 5553.10102009773 5379.6335644722 0 176.826046466827 3036 445706.361012039 445706.361012039 2475052448 2475052448 365075.866738747 365075.866738747 2027303168 2027303168 475.811004539482 2962658.52186349 8932.3762072905 2953726.1456562 84156 524522977 1578529 522944448 0 0 0 0 5547.8127758503 1717595378.63313 646934
518656 126.625 82.0084646382483 81.954466406799 5561.80129694939 5558.57254505157 5384.90092349052 0 176.919535398483 3039 445707.622221383 445707.622221383 2477498152 2477498152 365076.899789057 365076.899789057 2029306432 2029306432 475.849758562411 2965083.11285152 8930.80081805137 2956152.31203347 84182 524524531 1580083 522944448 0 0 0 0 5553.27586770058 1717595384.10466 647573
519168 126.75 82.010112582076 81.9549107159706 5567.17672896385 5563.94797706604 5390.13595199585 0 177.107550144196 3042 445716.57862763 445716.57862763 2479943856 2479943856 365084.235936933 365084.235936933 2031309696 2031309696 475.822584167857 2962828.54144276 8932.78388789396 2953895.75755487 84280 524557523 1581683 522975840 0 0 0 0 5558.64305782318 1717595389.48009 648212
519680 126.875 82.0127111798553 81.9553653404118 5572.48738789558 5569.25863599777 5395.30716109276 0 177.199481487274 3045 445730.701740926 445730.701740926 2482389560 2482389560 365095.804108892 365095.804108892 2033312960 2033312960 475.798013814572 2960594.94033582 8934.64823115776 2951660.29210467 84306 524559105 1583265 522975840 0 0 0 0 5563.94544386864 1717595394.79075 648851
520192 127 82.0133206401128 81.9558418194599 5577.93291497231 5574.70416307449 5400.54580307007 0 177.51101398468 3048 445734.014095125 445734.014095125 2484835264 2484835264 365098.517241766 365098.517241766 2035316224 2035316224 475.829382951556 2962762.12721502 8933.28147127929 2953828.84574374 84488 526588263 1584855 525003408 0 0 0 0 5569.38260245323 1717595400.23627 649490
520704 127.125 82.014186441672 81.956308473366 5583.36091995239 5580.13216805458 5405.77435541153 0 177.605976581573 3051 445738.719638096 445738.719638096 2487280968 2487280968 365102.371528644 365102.371528644 2037319488 2037319488 475.880595012885 2965255.59442776 8931.67793465042 2956323.91649311 84514 526589776 1586368 525003408 0 0 0 0 5574.80238556862 1717595405.66428 650129
521216 127.25 82.0155508554098 81.9567828010061 5588.75485301018 5585.52610111237 5411.02195692062 0 177.798915863037 3054 445746.135087287 445746.135087287 2489726672 2489726672 365108.445486248 365108.445486248 2039322752 2039322752 475.837629728303 2962910.76996045 8933.36031164418 2953977.4096488 84612 526622769 1587969 525034800 0 0 0 0 5580.18688988686 1717595411.05821 650768
521728 127.375 82.0177024610791 81.9572674916503 5594.09494590759 5590.86619400978 5416.2230861187 0 177.89089846611 3057 445757.828844158 445757.828844158 2492172376 2492172376 365118.023784425 365118.023784425 2041326016 2041326016 475.814443613773 2960693.90416797 8935.2582352615 2951758.64593271 84638 526624351 1589551 525034800 0 0 0 0 5585.5189666748 1717595416.39831 651407
